in s,C1 in V
2.15820E-01,2.7077585E+00
2.15886E-01,2.7076822E+00
2.15952E-01,2.7085214E+00
2.16018E-01,2.7101999E+00
2.16084E-01,2.7098947E+00
2.16150E-01,2.7097421E+00
2.16216E-01,2.7089029E+00
2.16282E-01,2.7078348E+00
2.16348E-01,2.7070718E+00
2.16414E-01,2.7076822E+00
2.16480E-01,2.7078348E+00
2.16546E-01,2.7079874E+00
2.16612E-01,2.7090555E+00
2.16678E-01,2.7080637E+00
2.16744E-01,2.7073007E+00
2.16810E-01,2.7075296E+00
2.16876E-01,2.7072244E+00
2.16942E-01,2.7066141E+00
2.17008E-01,2.7068430E+00
2.17074E-01,2.7082162E+00
2.17140E-01,2.7083688E+00
2.17206E-01,2.7076822E+00
2.17272E-01,2.7080637E+00
2.17338E-01,2.7086740E+00
2.17404E-01,2.7091318E+00
2.17470E-01,2.7082925E+00
2.17536E-01,2.7076822E+00
2.17602E-01,2.7072244E+00
2.17668E-01,2.7088266E+00
2.17734E-01,2.7096658E+00
2.17800E-01,2.7092081E+00
2.17866E-01,2.7091318E+00
2.17932E-01,2.7089029E+00
2.17998E-01,2.7075296E+00
2.18064E-01,2.7073770E+00
2.18130E-01,2.7078348E+00
2.18196E-01,2.7080637E+00
2.18262E-01,2.7087503E+00
2.18328E-01,2.7084451E+00
2.18394E-01,2.7089792E+00
2.18460E-01,2.7081400E+00
2.18526E-01,2.7073007E+00
2.18592E-01,2.7084451E+00
2.18658E-01,2.7081400E+00
2.18724E-01,2.7081400E+00
2.18790E-01,2.7081400E+00
2.18856E-01,2.7079111E+00
2.18922E-01,2.7073770E+00
2.18988E-01,2.7068430E+00
2.19054E-01,2.7073770E+00
2.19120E-01,2.7095895E+00
2.19186E-01,2.7082162E+00
2.19252E-01,2.7076822E+00
2.19318E-01,2.7095132E+00
2.19384E-01,2.7082162E+00
2.19450E-01,2.7080637E+00
2.19516E-01,2.7078348E+00
2.19582E-01,2.7073770E+00
2.19648E-01,2.7073770E+00
2.19714E-01,2.7083688E+00
2.19780E-01,2.7069955E+00
2.19846E-01,2.7069193E+00
2.19912E-01,2.7085214E+00
2.19978E-01,2.7075296E+00
2.20044E-01,2.7078348E+00
2.20110E-01,2.7080637E+00
2.20176E-01,2.7078348E+00
2.20242E-01,2.7079111E+00
2.20308E-01,2.7076822E+00
2.20374E-01,2.7083688E+00
2.20440E-01,2.7092844E+00
2.20506E-01,2.7067667E+00
2.20572E-01,2.7075296E+00
2.20638E-01,2.7080637E+00
2.20704E-01,2.7075296E+00
2.20770E-01,2.7077585E+00
2.20836E-01,2.7082925E+00
2.20902E-01,2.7073770E+00
2.20968E-01,2.7089029E+00
2.21034E-01,2.7094370E+00
2.21100E-01,2.7090555E+00
2.21166E-01,2.7090555E+00
2.21232E-01,2.7089792E+00
2.21298E-01,2.7082925E+00
2.21364E-01,2.7089792E+00
2.21430E-01,2.7097421E+00
2.21496E-01,2.7092081E+00
2.21562E-01,2.7090555E+00
2.21628E-01,2.7085214E+00
2.21694E-01,2.7082162E+00
2.21760E-01,2.7083688E+00
2.21826E-01,2.7086740E+00
2.21892E-01,2.7089792E+00
2.21958E-01,2.7095132E+00
2.22024E-01,2.7105051E+00
2.22090E-01,2.7085214E+00
2.22156E-01,2.7075296E+00
2.22222E-01,2.7083688E+00
2.22288E-01,2.7069193E+00
2.22354E-01,2.7063089E+00
2.22420E-01,2.7092844E+00
2.22486E-01,2.7079874E+00
2.22552E-01,2.7073007E+00
2.22618E-01,2.7087503E+00
2.22684E-01,2.7086740E+00
2.22750E-01,2.7085214E+00
2.22816E-01,2.7092844E+00
2.22882E-01,2.7085977E+00
2.22948E-01,2.7084451E+00
2.23014E-01,2.7097421E+00
2.23080E-01,2.7097421E+00
2.23146E-01,2.7104288E+00
2.23212E-01,2.7083688E+00
2.23278E-01,2.7089792E+00
2.23344E-01,2.7094370E+00
2.23410E-01,2.7091318E+00
2.23476E-01,2.7084451E+00
2.23542E-01,2.7079874E+00
2.23608E-01,2.7076822E+00
2.23674E-01,2.7082162E+00
2.23740E-01,2.7088266E+00
2.23806E-01,2.7082925E+00
2.23872E-01,2.7085977E+00
2.23938E-01,2.7082162E+00
2.24004E-01,2.7101999E+00
2.24070E-01,2.7100473E+00
2.24136E-01,2.7093607E+00
2.24202E-01,2.7078348E+00
2.24268E-01,2.7078348E+00
2.24334E-01,2.7074533E+00
2.24400E-01,2.7084451E+00
2.24466E-01,2.7088266E+00
2.24532E-01,2.7094370E+00
2.24598E-01,2.7092844E+00
2.24664E-01,2.7086740E+00
2.24730E-01,2.7091318E+00
2.24796E-01,2.7097421E+00
2.24862E-01,2.7087503E+00
2.24928E-01,2.7064615E+00
2.24994E-01,2.7079874E+00
2.25060E-01,2.7080637E+00
2.25126E-01,2.7083688E+00
2.25192E-01,2.7072244E+00
2.25258E-01,2.7066141E+00
2.25324E-01,2.7083688E+00
2.25390E-01,2.7087503E+00
2.25456E-01,2.7085977E+00
2.25522E-01,2.7082162E+00
2.25588E-01,2.7072244E+00
2.25654E-01,2.7069193E+00
2.25720E-01,2.7073770E+00
2.25786E-01,2.7087503E+00
2.25852E-01,2.7092844E+00
2.25918E-01,2.7079111E+00
2.25984E-01,2.7079111E+00
2.26050E-01,2.7081400E+00
2.26116E-01,2.7072244E+00
2.26182E-01,2.7073007E+00
2.26248E-01,2.7079111E+00
2.26314E-01,2.7092081E+00
2.26380E-01,2.7093607E+00
2.26446E-01,2.7091318E+00
2.26512E-01,2.7095132E+00
2.26578E-01,2.7082162E+00
2.26644E-01,2.7078348E+00
2.26710E-01,2.7092081E+00
2.26776E-01,2.7089029E+00
2.26842E-01,2.7085977E+00
2.26908E-01,2.7067667E+00
2.26974E-01,2.7064615E+00
2.27040E-01,2.7069955E+00
2.27106E-01,2.7072244E+00
2.27172E-01,2.7072244E+00
2.27238E-01,2.7083688E+00
2.27304E-01,2.7077585E+00
2.27370E-01,2.7079874E+00
2.27436E-01,2.7082925E+00
2.27502E-01,2.7094370E+00
2.27568E-01,2.7094370E+00
2.27634E-01,2.7085977E+00
2.27700E-01,2.7092081E+00
2.27766E-01,2.7093607E+00
2.27832E-01,2.7089792E+00
2.27898E-01,2.7094370E+00
2.27964E-01,2.7085977E+00
2.28030E-01,2.7080637E+00
2.28096E-01,2.7084451E+00
2.28162E-01,2.7091318E+00
2.28228E-01,2.7082925E+00
2.28294E-01,2.7077585E+00
2.28360E-01,2.7074533E+00
2.28426E-01,2.7076822E+00
2.28492E-01,2.7066141E+00
2.28558E-01,2.7064615E+00
2.28624E-01,2.7082162E+00
2.28690E-01,2.7076822E+00
2.28756E-01,2.7079111E+00
2.28822E-01,2.7089029E+00
2.28888E-01,2.7080637E+00
2.28954E-01,2.7089029E+00
2.29020E-01,2.7103525E+00
2.29086E-01,2.7087503E+00
2.29152E-01,2.7098184E+00
2.29218E-01,2.7094370E+00
2.29284E-01,2.7086740E+00
2.29350E-01,2.7075296E+00
2.29416E-01,2.7081400E+00
2.29482E-01,2.7085214E+00
2.29548E-01,2.7082162E+00
2.29614E-01,2.7082162E+00
2.29680E-01,2.7075296E+00
2.29746E-01,2.7076822E+00
2.29812E-01,2.7081400E+00
2.29878E-01,2.7080637E+00
2.29944E-01,2.7085977E+00
2.30010E-01,2.7097421E+00
2.30076E-01,2.7085977E+00
2.30142E-01,2.7072244E+00
2.30208E-01,2.7079874E+00
2.30274E-01,2.7082162E+00
2.30340E-01,2.7080637E+00
2.30406E-01,2.7079111E+00
2.30472E-01,2.7076822E+00
2.30538E-01,2.7063852E+00
2.30604E-01,2.7092081E+00
2.30670E-01,2.7091318E+00
2.30736E-01,2.7088266E+00
2.30802E-01,2.7077585E+00
2.30868E-01,2.7077585E+00
2.30934E-01,2.7072244E+00
2.31000E-01,2.7086740E+00
2.31066E-01,2.7088266E+00
2.31132E-01,2.7087503E+00
2.31198E-01,2.7078348E+00
2.31264E-01,2.7076059E+00
2.31330E-01,2.7082925E+00
2.31396E-01,2.7068430E+00
2.31462E-01,2.7066141E+00
2.31528E-01,2.7070718E+00
2.31594E-01,2.7076822E+00
2.31660E-01,2.7082925E+00
2.31726E-01,2.7079874E+00
2.31792E-01,2.7085977E+00
2.31858E-01,2.7083688E+00
2.31924E-01,2.7082925E+00
2.31990E-01,2.7077585E+00
2.32056E-01,2.7076822E+00
2.32122E-01,2.7072244E+00
2.32188E-01,2.7072244E+00
2.32254E-01,2.7070718E+00
2.32320E-01,2.7060800E+00
2.32386E-01,2.7070718E+00
2.32452E-01,2.7070718E+00
2.32518E-01,2.7082925E+00
2.32584E-01,2.7089029E+00
2.32650E-01,2.7082925E+00
2.32716E-01,2.7058511E+00
2.32782E-01,2.7071481E+00
2.32848E-01,2.7073007E+00
2.32914E-01,2.7072244E+00
2.32980E-01,2.7081400E+00
2.33046E-01,2.7088266E+00
2.33112E-01,2.7088266E+00
2.33178E-01,2.7084451E+00
2.33244E-01,2.7086740E+00
2.33310E-01,2.7066141E+00
2.33376E-01,2.7069193E+00
2.33442E-01,2.7063852E+00
2.33508E-01,2.7077585E+00
2.33574E-01,2.7086740E+00
2.33640E-01,2.7094370E+00
2.33706E-01,2.7080637E+00
2.33772E-01,2.7080637E+00
2.33838E-01,2.7083688E+00
2.33904E-01,2.7081400E+00
2.33970E-01,2.7076822E+00
2.34036E-01,2.7076822E+00
2.34102E-01,2.7080637E+00
2.34168E-01,2.7073770E+00
2.34234E-01,2.7060037E+00
2.34300E-01,2.7066904E+00
2.34366E-01,2.7072244E+00
2.34432E-01,2.7082162E+00
2.34498E-01,2.7077585E+00
2.34564E-01,2.7070718E+00
2.34630E-01,2.7058511E+00
2.34696E-01,2.7069193E+00
2.34762E-01,2.7071481E+00
2.34828E-01,2.7066141E+00
2.34894E-01,2.7085214E+00
2.34960E-01,2.7081400E+00
2.35026E-01,2.7074533E+00
2.35092E-01,2.7076059E+00
2.35158E-01,2.7079874E+00
2.35224E-01,2.7067667E+00
2.35290E-01,2.7074533E+00
2.35356E-01,2.7082162E+00
2.35422E-01,2.7078348E+00
2.35488E-01,2.7076822E+00
2.35554E-01,2.7079874E+00
2.35620E-01,2.7082162E+00
2.35686E-01,2.7079874E+00
2.35752E-01,2.7075296E+00
2.35818E-01,2.7064615E+00
2.35884E-01,2.7060037E+00
2.35950E-01,2.7058511E+00
2.36016E-01,2.7074533E+00
2.36082E-01,2.7073007E+00
2.36148E-01,2.7069955E+00
2.36214E-01,2.7063089E+00
2.36280E-01,2.7067667E+00
2.36346E-01,2.7066904E+00
2.36412E-01,2.7075296E+00
2.36478E-01,2.7077585E+00
2.36544E-01,2.7078348E+00
2.36610E-01,2.7061563E+00
2.36676E-01,2.7062326E+00
2.36742E-01,2.7071481E+00
2.36808E-01,2.7074533E+00
2.36874E-01,2.7082162E+00
2.36940E-01,2.7076059E+00
2.37006E-01,2.7067667E+00
2.37072E-01,2.7068430E+00
2.37138E-01,2.7081400E+00
2.37204E-01,2.7089029E+00
2.37270E-01,2.7086740E+00
2.37336E-01,2.7081400E+00
2.37402E-01,2.7064615E+00
2.37468E-01,2.7068430E+00
2.37534E-01,2.7075296E+00
2.37600E-01,2.7083688E+00
2.37666E-01,2.7084451E+00
2.37732E-01,2.7089792E+00
2.37798E-01,2.7075296E+00
2.37864E-01,2.7076822E+00
2.37930E-01,2.7077585E+00
2.37996E-01,2.7076822E+00
2.38062E-01,2.7079874E+00
2.38128E-01,2.7072244E+00
2.38194E-01,2.7069955E+00
2.38260E-01,2.7069955E+00
2.38326E-01,2.7075296E+00
2.38392E-01,2.7068430E+00
2.38458E-01,2.7068430E+00
2.38524E-01,2.7074533E+00
2.38590E-01,2.7071481E+00
2.38656E-01,2.7072244E+00
2.38722E-01,2.7079111E+00
2.38788E-01,2.7074533E+00
2.38854E-01,2.7082162E+00
2.38920E-01,2.7098947E+00
2.38986E-01,2.7089029E+00
2.39052E-01,2.7079874E+00
2.39118E-01,2.7086740E+00
2.39184E-01,2.7076059E+00
2.39250E-01,2.7063852E+00
2.39316E-01,2.7076822E+00
2.39382E-01,2.7076822E+00
2.39448E-01,2.7073770E+00
2.39514E-01,2.7073770E+00
2.39580E-01,2.7076822E+00
2.39646E-01,2.7081400E+00
2.39712E-01,2.7076059E+00
2.39778E-01,2.7083688E+00
2.39844E-01,2.7082162E+00
2.39910E-01,2.7079111E+00
2.39976E-01,2.7074533E+00
2.40042E-01,2.7073770E+00
2.40108E-01,2.7073007E+00
2.40174E-01,2.7073007E+00
2.40240E-01,2.7063089E+00
2.40306E-01,2.7079874E+00
2.40372E-01,2.7082162E+00
2.40438E-01,2.7082162E+00
2.40504E-01,2.7091318E+00
2.40570E-01,2.7092844E+00
2.40636E-01,2.7087503E+00
2.40702E-01,2.7071481E+00
2.40768E-01,2.7079111E+00
2.40834E-01,2.7078348E+00
2.40900E-01,2.7079874E+00
2.40966E-01,2.7079111E+00
2.41032E-01,2.7084451E+00
2.41098E-01,2.7092081E+00
2.41164E-01,2.7086740E+00
2.41230E-01,2.7080637E+00
2.41296E-01,2.7093607E+00
2.41362E-01,2.7095895E+00
2.41428E-01,2.7086740E+00
2.41494E-01,2.7101999E+00
2.41560E-01,2.7093607E+00
2.41626E-01,2.7074533E+00
2.41692E-01,2.7092844E+00
2.41758E-01,2.7097421E+00
2.41824E-01,2.7098184E+00
2.41890E-01,2.7087503E+00
2.41956E-01,2.7089029E+00
2.42022E-01,2.7090555E+00
2.42088E-01,2.7092081E+00
2.42154E-01,2.7081400E+00
2.42220E-01,2.7073007E+00
2.42286E-01,2.7072244E+00
2.42352E-01,2.7079111E+00
2.42418E-01,2.7091318E+00
2.42484E-01,2.7092844E+00
2.42550E-01,2.7099710E+00
2.42616E-01,2.7101999E+00
2.42682E-01,2.7083688E+00
2.42748E-01,2.7077585E+00
2.42814E-01,2.7086740E+00
2.42880E-01,2.7097421E+00
2.42946E-01,2.7100473E+00
2.43012E-01,2.7095895E+00
2.43078E-01,2.7084451E+00
2.43144E-01,2.7068430E+00
2.43210E-01,2.7092081E+00
2.43276E-01,2.7089029E+00
2.43342E-01,2.7081400E+00
2.43408E-01,2.7073007E+00
2.43474E-01,2.7085977E+00
2.43540E-01,2.7096658E+00
2.43606E-01,2.7086740E+00
2.43672E-01,2.7090555E+00
2.43738E-01,2.7092081E+00
2.43804E-01,2.7071481E+00
2.43870E-01,2.7085977E+00
2.43936E-01,2.7092844E+00
2.44002E-01,2.7089029E+00
2.44068E-01,2.7084451E+00
2.44134E-01,2.7068430E+00
2.44200E-01,2.7074533E+00
2.44266E-01,2.7079874E+00
2.44332E-01,2.7083688E+00
2.44398E-01,2.7085214E+00
2.44464E-01,2.7076822E+00
2.44530E-01,2.7063089E+00
2.44596E-01,2.7081400E+00
2.44662E-01,2.7085214E+00
2.44728E-01,2.7085977E+00
2.44794E-01,2.7086740E+00
2.44860E-01,2.7080637E+00
2.44926E-01,2.7080637E+00
2.44992E-01,2.7104288E+00
2.45058E-01,2.7094370E+00
2.45124E-01,2.7095895E+00
2.45190E-01,2.7085214E+00
2.45256E-01,2.7080637E+00
2.45322E-01,2.7082162E+00
2.45388E-01,2.7079111E+00
2.45454E-01,2.7078348E+00
2.45520E-01,2.7069955E+00
2.45586E-01,2.7072244E+00
2.45652E-01,2.7076822E+00
2.45718E-01,2.7087503E+00
2.45784E-01,2.7070718E+00
2.45850E-01,2.7076822E+00
2.45916E-01,2.7097421E+00
2.45982E-01,2.7067667E+00
2.46048E-01,2.7059274E+00
2.46114E-01,2.7083688E+00
2.46180E-01,2.7077585E+00
2.46246E-01,2.7071481E+00
2.46312E-01,2.7072244E+00
2.46378E-01,2.7085977E+00
2.46444E-01,2.7088266E+00
2.46510E-01,2.7061563E+00
2.46576E-01,2.7075296E+00
2.46642E-01,2.7084451E+00
2.46708E-01,2.7082162E+00
2.46774E-01,2.7088266E+00
2.46840E-01,2.7092081E+00
2.46906E-01,2.7077585E+00
2.46972E-01,2.7089792E+00
2.47038E-01,2.7086740E+00
2.47104E-01,2.7079111E+00
2.47170E-01,2.7083688E+00
2.47236E-01,2.7068430E+00
2.47302E-01,2.7064615E+00
2.47368E-01,2.7073007E+00
2.47434E-01,2.7079874E+00
2.47500E-01,2.7085977E+00
2.47566E-01,2.7081400E+00
2.47632E-01,2.7073770E+00
2.47698E-01,2.7086740E+00
2.47764E-01,2.7085214E+00
2.47830E-01,2.7089029E+00
2.47896E-01,2.7089792E+00
2.47962E-01,2.7092844E+00
2.48028E-01,2.7090555E+00
2.48094E-01,2.7086740E+00
2.48160E-01,2.7089792E+00
2.48226E-01,2.7072244E+00
2.48292E-01,2.7078348E+00
2.48358E-01,2.7079111E+00
2.48424E-01,2.7078348E+00
2.48490E-01,2.7079111E+00
2.48556E-01,2.7078348E+00
2.48622E-01,2.7081400E+00
2.48688E-01,2.7080637E+00
2.48754E-01,2.7085214E+00
2.48820E-01,2.7090555E+00
2.48886E-01,2.7087503E+00
2.48952E-01,2.7090555E+00
2.49018E-01,2.7092081E+00
2.49084E-01,2.7063852E+00
2.49150E-01,2.7053171E+00
2.49216E-01,2.7080637E+00
2.49282E-01,2.7090555E+00
2.49348E-01,2.7092081E+00
2.49414E-01,2.7069193E+00
2.49480E-01,2.7073007E+00
2.49546E-01,2.7079111E+00
2.49612E-01,2.7096658E+00
2.49678E-01,2.7094370E+00
2.49744E-01,2.7092844E+00
2.49810E-01,2.7072244E+00
2.49876E-01,2.7086740E+00
2.49942E-01,2.7094370E+00
2.50008E-01,2.7089029E+00
2.50074E-01,2.2657877E+00
2.50140E-01,5.7183319E-01
2.50206E-01,5.6443268E-01
2.50272E-01,5.6061798E-01
2.50338E-01,5.5916840E-01
2.50404E-01,5.5764252E-01
2.50470E-01,5.5604034E-01
2.50536E-01,5.5542999E-01
2.50602E-01,5.5390411E-01
2.50668E-01,5.5298859E-01
2.50734E-01,5.5230194E-01
2.50800E-01,5.5306488E-01
2.50866E-01,5.5169159E-01
2.50932E-01,5.5085236E-01
2.50998E-01,5.5054718E-01
2.51064E-01,5.5054718E-01
2.51130E-01,5.4963165E-01
2.51196E-01,5.4963165E-01
2.51262E-01,5.4978424E-01
2.51328E-01,5.4993683E-01
2.51394E-01,5.4856354E-01
2.51460E-01,5.4802948E-01
2.51526E-01,5.4917389E-01
2.51592E-01,5.4909760E-01
2.51658E-01,5.4902130E-01
2.51724E-01,5.4841095E-01
2.51790E-01,5.4711395E-01
2.51856E-01,5.4673248E-01
2.51922E-01,5.4680878E-01
2.51988E-01,5.4787689E-01
2.52054E-01,5.4863983E-01
2.52120E-01,5.4909760E-01
2.52186E-01,5.4863983E-01
2.52252E-01,5.4818207E-01
2.52318E-01,5.4978424E-01
2.52384E-01,5.4894501E-01
2.52450E-01,5.4810577E-01
2.52516E-01,5.4856354E-01
2.52582E-01,5.4925018E-01
2.52648E-01,5.5008942E-01
2.52714E-01,5.4833466E-01
2.52780E-01,5.4818207E-01
2.52846E-01,5.4841095E-01
2.52912E-01,5.4879242E-01
2.52978E-01,5.4902130E-01
2.53044E-01,5.4879242E-01
2.53110E-01,5.4886871E-01
2.53176E-01,5.4947906E-01
2.53242E-01,5.4848724E-01
2.53308E-01,5.4909760E-01
2.53374E-01,5.4871613E-01
2.53440E-01,5.4879242E-01
2.53506E-01,5.4810577E-01
2.53572E-01,5.4833466E-01
2.53638E-01,5.4955536E-01
2.53704E-01,5.4833466E-01
2.53770E-01,5.4841095E-01
2.53836E-01,5.4856354E-01
2.53902E-01,5.4764801E-01
2.53968E-01,5.4719025E-01
2.54034E-01,5.4619843E-01
2.54100E-01,5.4863983E-01
2.54166E-01,5.4841095E-01
2.54232E-01,5.4757172E-01
2.54298E-01,5.4841095E-01
2.54364E-01,5.4932648E-01
2.54430E-01,5.4871613E-01
2.54496E-01,5.4802948E-01
2.54562E-01,5.4810577E-01
2.54628E-01,5.4932648E-01
2.54694E-01,5.4902130E-01
2.54760E-01,5.4871613E-01
2.54826E-01,5.4757172E-01
2.54892E-01,5.4726654E-01
2.54958E-01,5.4780060E-01
2.55024E-01,5.4810577E-01
2.55090E-01,5.4802948E-01
2.55156E-01,5.4848724E-01
2.55222E-01,5.4726654E-01
2.55288E-01,5.4780060E-01
2.55354E-01,5.4757172E-01
2.55420E-01,5.4673248E-01
2.55486E-01,5.4635101E-01
2.55552E-01,5.4627472E-01
2.55618E-01,5.4802948E-01
2.55684E-01,5.4703766E-01
2.55750E-01,5.4703766E-01
2.55816E-01,5.5054718E-01
2.55882E-01,5.4848724E-01
2.55948E-01,5.4772430E-01
2.56014E-01,5.4894501E-01
2.56080E-01,5.4932648E-01
2.56146E-01,5.4932648E-01
2.56212E-01,5.4795319E-01
2.56278E-01,5.4879242E-01
2.56344E-01,5.5016571E-01
2.56410E-01,5.4780060E-01
2.56476E-01,5.4810577E-01
2.56542E-01,5.4856354E-01
2.56608E-01,5.4909760E-01
2.56674E-01,5.4871613E-01
2.56740E-01,5.4787689E-01
2.56806E-01,5.4863983E-01
2.56872E-01,5.4925018E-01
2.56938E-01,5.4932648E-01
2.57004E-01,5.4863983E-01
2.57070E-01,5.4841095E-01
2.57136E-01,5.4719025E-01
2.57202E-01,5.4772430E-01
2.57268E-01,5.4787689E-01
2.57334E-01,5.4688507E-01
2.57400E-01,5.4734283E-01
2.57466E-01,5.4734283E-01
2.57532E-01,5.4726654E-01
2.57598E-01,5.4795319E-01
2.57664E-01,5.4764801E-01
2.57730E-01,5.4657990E-01
2.57796E-01,5.4978424E-01
2.57862E-01,5.4932648E-01
2.57928E-01,5.4772430E-01
2.57994E-01,5.4680878E-01
2.58060E-01,5.4795319E-01
2.58126E-01,5.4856354E-01
2.58192E-01,5.4848724E-01
2.58258E-01,5.4818207E-01
2.58324E-01,5.4703766E-01
2.58390E-01,5.4902130E-01
2.58456E-01,5.5039459E-01
2.58522E-01,5.4818207E-01
2.58588E-01,5.4818207E-01
2.58654E-01,5.4825836E-01
2.58720E-01,5.4787689E-01
2.58786E-01,5.4749542E-01
2.58852E-01,5.4650360E-01
2.58918E-01,5.4604584E-01
2.58984E-01,5.4772430E-01
2.59050E-01,5.4787689E-01
2.59116E-01,5.4711395E-01
2.59182E-01,5.4726654E-01
2.59248E-01,5.4810577E-01
2.59314E-01,5.4619843E-01
2.59380E-01,5.4673248E-01
2.59446E-01,5.4711395E-01
2.59512E-01,5.4680878E-01
2.59578E-01,5.4780060E-01
2.59644E-01,5.4856354E-01
2.59710E-01,5.4726654E-01
2.59776E-01,5.4741913E-01
2.59842E-01,5.4757172E-01
2.59908E-01,5.4795319E-01
2.59974E-01,5.4703766E-01
2.60040E-01,5.4757172E-01
2.60106E-01,5.4856354E-01
2.60172E-01,5.4818207E-01
2.60238E-01,5.4879242E-01
2.60304E-01,5.4848724E-01
2.60370E-01,5.4841095E-01
2.60436E-01,5.4741913E-01
2.60502E-01,5.4802948E-01
2.60568E-01,5.4825836E-01
2.60634E-01,5.4802948E-01
2.60700E-01,5.4719025E-01
2.60766E-01,5.4749542E-01
2.60832E-01,5.4780060E-01
2.60898E-01,5.4909760E-01
2.60964E-01,5.4863983E-01
2.61030E-01,5.4772430E-01
2.61096E-01,5.5001312E-01
2.61162E-01,5.5024200E-01
2.61228E-01,5.4871613E-01
2.61294E-01,5.4848724E-01
2.61360E-01,5.4825836E-01
2.61426E-01,5.4902130E-01
2.61492E-01,5.4955536E-01
2.61558E-01,5.4932648E-01
2.61624E-01,5.4741913E-01
2.61690E-01,5.4833466E-01
2.61756E-01,5.4833466E-01
2.61822E-01,5.4841095E-01
2.61888E-01,5.4795319E-01
2.61954E-01,5.4818207E-01
2.62020E-01,5.4871613E-01
2.62086E-01,5.4871613E-01
2.62152E-01,5.4810577E-01
2.62218E-01,5.4535919E-01
2.62284E-01,5.4726654E-01
2.62350E-01,5.4841095E-01
2.62416E-01,5.4764801E-01
2.62482E-01,5.4703766E-01
2.62548E-01,5.4680878E-01
2.62614E-01,5.4635101E-01
2.62680E-01,5.4650360E-01
2.62746E-01,5.4688507E-01
2.62812E-01,5.4802948E-01
2.62878E-01,5.4764801E-01
2.62944E-01,5.4764801E-01
2.63010E-01,5.4688507E-01
2.63076E-01,5.4787689E-01
2.63142E-01,5.4833466E-01
2.63208E-01,5.4696136E-01
2.63274E-01,5.4711395E-01
2.63340E-01,5.4833466E-01
2.63406E-01,5.4879242E-01
2.63472E-01,5.4863983E-01
2.63538E-01,5.4818207E-01
2.63604E-01,5.4818207E-01
2.63670E-01,5.4848724E-01
2.63736E-01,5.4818207E-01
2.63802E-01,5.4665619E-01
2.63868E-01,5.4688507E-01
2.63934E-01,5.4719025E-01
2.64000E-01,5.4612213E-01
2.64066E-01,5.4734283E-01
2.64132E-01,5.4909760E-01
2.64198E-01,5.4833466E-01
2.64264E-01,5.4871613E-01
2.64330E-01,5.5024200E-01
2.64396E-01,5.4902130E-01
2.64462E-01,5.4894501E-01
2.64528E-01,5.5077606E-01
2.64594E-01,5.4818207E-01
2.64660E-01,5.4749542E-01
2.64726E-01,5.4825836E-01
2.64792E-01,5.4917389E-01
2.64858E-01,5.4886871E-01
2.64924E-01,5.4879242E-01
2.64990E-01,5.4879242E-01
2.65056E-01,5.4802948E-01
2.65122E-01,5.4871613E-01
2.65188E-01,5.4863983E-01
2.65254E-01,5.4871613E-01
2.65320E-01,5.4772430E-01
2.65386E-01,5.4749542E-01
2.65452E-01,5.4734283E-01
2.65518E-01,5.4688507E-01
2.65584E-01,5.4772430E-01
2.65650E-01,5.4787689E-01
2.65716E-01,5.4764801E-01
2.65782E-01,5.4688507E-01
2.65848E-01,5.4711395E-01
2.65914E-01,5.4604584E-01
2.65980E-01,5.4596954E-01
2.66046E-01,5.4581696E-01
2.66112E-01,5.4604584E-01
2.66178E-01,5.4604584E-01
2.66244E-01,5.4680878E-01
2.66310E-01,5.4902130E-01
2.66376E-01,5.4802948E-01
2.66442E-01,5.4665619E-01
2.66508E-01,5.4863983E-01
2.66574E-01,5.4833466E-01
2.66640E-01,5.4741913E-01
2.66706E-01,5.4764801E-01
2.66772E-01,5.4787689E-01
2.66838E-01,5.4833466E-01
2.66904E-01,5.4764801E-01
2.66970E-01,5.4719025E-01
2.67036E-01,5.4665619E-01
2.67102E-01,5.4802948E-01
2.67168E-01,5.4917389E-01
2.67234E-01,5.4940277E-01
2.67300E-01,5.4879242E-01
2.67366E-01,5.4848724E-01
2.67432E-01,5.4886871E-01
2.67498E-01,5.4780060E-01
2.67564E-01,5.4757172E-01
2.67630E-01,5.4787689E-01
2.67696E-01,5.4780060E-01
2.67762E-01,5.4810577E-01
2.67828E-01,5.4833466E-01
2.67894E-01,5.4833466E-01
2.67960E-01,5.4886871E-01
2.68026E-01,5.4932648E-01
2.68092E-01,5.4772430E-01
2.68158E-01,5.4780060E-01
2.68224E-01,5.4688507E-01
2.68290E-01,5.4734283E-01
2.68356E-01,5.4749542E-01
2.68422E-01,5.4665619E-01
2.68488E-01,5.4772430E-01
2.68554E-01,5.4833466E-01
2.68620E-01,5.4787689E-01
2.68686E-01,5.4818207E-01
2.68752E-01,5.4818207E-01
2.68818E-01,5.4833466E-01
2.68884E-01,5.4734283E-01
2.68950E-01,5.4665619E-01
2.69016E-01,5.4711395E-01
2.69082E-01,5.4764801E-01
2.69148E-01,5.4772430E-01
2.69214E-01,5.4696136E-01
2.69280E-01,5.4680878E-01
2.69346E-01,5.4665619E-01
2.69412E-01,5.4787689E-01
2.69478E-01,5.4680878E-01
2.69544E-01,5.4574066E-01
2.69610E-01,5.4764801E-01
2.69676E-01,5.4703766E-01
2.69742E-01,5.4726654E-01
2.69808E-01,5.4886871E-01
2.69874E-01,5.4879242E-01
2.69940E-01,5.4825836E-01
2.70006E-01,5.4772430E-01
2.70072E-01,5.4841095E-01
